CPU,Time,GHz
48,2024-03-07 14:51:22.442440,0.001
49,2024-03-07 14:51:22.442440,0.000
50,2024-03-07 14:51:22.442441,0.003
51,2024-03-07 14:51:22.442442,0.002
52,2024-03-07 14:51:22.442443,0.000
53,2024-03-07 14:51:22.442444,0.000
54,2024-03-07 14:51:22.442445,0.002
55,2024-03-07 14:51:22.442445,0.000
56,2024-03-07 14:51:22.442446,0.000
57,2024-03-07 14:51:22.442447,0.000
58,2024-03-07 14:51:22.442448,0.000
59,2024-03-07 14:51:22.442449,0.000
60,2024-03-07 14:51:22.442450,0.000
61,2024-03-07 14:51:22.442451,0.000
62,2024-03-07 14:51:22.442452,0.000
63,2024-03-07 14:51:22.442453,0.000
64,2024-03-07 14:51:22.442453,0.000
65,2024-03-07 14:51:22.442454,0.000
66,2024-03-07 14:51:22.442455,0.000
67,2024-03-07 14:51:22.442456,0.000
68,2024-03-07 14:51:22.442457,0.001
69,2024-03-07 14:51:22.442458,0.000
70,2024-03-07 14:51:22.442458,0.000
71,2024-03-07 14:51:22.442459,0.000
72,2024-03-07 14:51:22.442460,0.000
73,2024-03-07 14:51:22.442461,0.000
74,2024-03-07 14:51:22.442462,0.001
75,2024-03-07 14:51:22.442463,0.001
76,2024-03-07 14:51:22.442463,0.001
77,2024-03-07 14:51:22.442464,0.001
78,2024-03-07 14:51:22.442465,0.001
79,2024-03-07 14:51:22.442466,0.001
80,2024-03-07 14:51:22.442467,0.001
81,2024-03-07 14:51:22.442469,0.001
82,2024-03-07 14:51:22.442470,0.001
83,2024-03-07 14:51:22.442471,0.001
84,2024-03-07 14:51:22.442471,0.001
85,2024-03-07 14:51:22.442472,0.001
86,2024-03-07 14:51:22.442473,0.001
87,2024-03-07 14:51:22.442474,0.001
88,2024-03-07 14:51:22.442475,0.001
89,2024-03-07 14:51:22.442476,0.001
90,2024-03-07 14:51:22.442476,0.000
91,2024-03-07 14:51:22.442477,0.000
92,2024-03-07 14:51:22.442481,0.000
93,2024-03-07 14:51:22.442482,0.000
94,2024-03-07 14:51:22.442483,0.000
95,2024-03-07 14:51:22.442484,0.001
0,2024-03-07 14:51:22.984605,0.001
1,2024-03-07 14:51:22.984610,0.001
2,2024-03-07 14:51:22.984611,0.001
3,2024-03-07 14:51:22.984612,0.002
4,2024-03-07 14:51:22.984613,0.001
5,2024-03-07 14:51:22.984614,0.002
6,2024-03-07 14:51:22.984617,0.001
7,2024-03-07 14:51:22.984619,0.001
8,2024-03-07 14:51:22.984620,0.001
9,2024-03-07 14:51:22.984621,0.002
10,2024-03-07 14:51:22.984622,0.001
11,2024-03-07 14:51:22.984623,0.001
12,2024-03-07 14:51:22.984627,0.002
13,2024-03-07 14:51:22.984628,0.001
14,2024-03-07 14:51:22.984629,0.001
15,2024-03-07 14:51:22.984630,0.001
16,2024-03-07 14:51:22.984631,0.001
17,2024-03-07 14:51:22.984632,0.001
18,2024-03-07 14:51:22.984633,0.001
19,2024-03-07 14:51:22.984635,0.001
20,2024-03-07 14:51:22.984636,0.003
21,2024-03-07 14:51:22.984637,0.001
22,2024-03-07 14:51:22.984638,0.001
23,2024-03-07 14:51:22.984639,0.001
24,2024-03-07 14:51:22.984640,0.001
25,2024-03-07 14:51:22.984641,0.001
26,2024-03-07 14:51:22.984642,0.001
27,2024-03-07 14:51:22.984644,0.001
28,2024-03-07 14:51:22.984645,0.000
29,2024-03-07 14:51:22.984646,0.000
30,2024-03-07 14:51:22.984647,0.000
31,2024-03-07 14:51:22.984648,0.000
32,2024-03-07 14:51:22.984649,0.001
33,2024-03-07 14:51:22.984650,0.000
34,2024-03-07 14:51:22.984651,0.000
35,2024-03-07 14:51:22.984652,0.001
36,2024-03-07 14:51:22.984653,0.000
37,2024-03-07 14:51:22.984654,0.001
38,2024-03-07 14:51:22.984655,0.001
39,2024-03-07 14:51:22.984656,0.000
40,2024-03-07 14:51:22.984657,0.001
41,2024-03-07 14:51:22.984658,0.001
42,2024-03-07 14:51:22.984659,0.000
43,2024-03-07 14:51:22.984660,0.001
44,2024-03-07 14:51:22.984661,0.000
45,2024-03-07 14:51:22.984662,0.000
46,2024-03-07 14:51:22.984663,0.000
47,2024-03-07 14:51:22.984664,0.001
48,2024-03-07 14:51:22.984665,0.001
49,2024-03-07 14:51:22.984667,0.000
50,2024-03-07 14:51:22.984667,0.003
51,2024-03-07 14:51:22.984669,0.004
52,2024-03-07 14:51:22.984669,0.001
53,2024-03-07 14:51:22.984670,0.001
54,2024-03-07 14:51:22.984672,0.001
55,2024-03-07 14:51:22.984673,0.000
56,2024-03-07 14:51:22.984673,0.000
57,2024-03-07 14:51:22.984674,0.000
58,2024-03-07 14:51:22.984675,0.000
59,2024-03-07 14:51:22.984676,0.000
60,2024-03-07 14:51:22.984677,0.001
61,2024-03-07 14:51:22.984678,0.000
62,2024-03-07 14:51:22.984679,0.000
63,2024-03-07 14:51:22.984680,0.000
64,2024-03-07 14:51:22.984681,0.000
65,2024-03-07 14:51:22.984682,0.000
66,2024-03-07 14:51:22.984683,0.000
67,2024-03-07 14:51:22.984684,0.000
68,2024-03-07 14:51:22.984685,0.001
69,2024-03-07 14:51:22.984690,0.000
70,2024-03-07 14:51:22.984692,0.000
71,2024-03-07 14:51:22.984693,0.000
72,2024-03-07 14:51:22.984694,0.000
73,2024-03-07 14:51:22.984695,0.000
74,2024-03-07 14:51:22.984696,0.001
75,2024-03-07 14:51:22.984697,0.000
76,2024-03-07 14:51:22.984698,0.000
77,2024-03-07 14:51:22.984699,0.000
78,2024-03-07 14:51:22.984700,0.000
79,2024-03-07 14:51:22.984700,0.000
80,2024-03-07 14:51:22.984701,0.000
81,2024-03-07 14:51:22.984702,0.000
82,2024-03-07 14:51:22.984703,0.000
83,2024-03-07 14:51:22.984704,0.000
84,2024-03-07 14:51:22.984705,0.000
85,2024-03-07 14:51:22.984706,0.001
86,2024-03-07 14:51:22.984707,0.000
87,2024-03-07 14:51:22.984708,0.000
88,2024-03-07 14:51:22.984709,0.000
89,2024-03-07 14:51:22.984710,0.001
90,2024-03-07 14:51:22.984713,0.000
91,2024-03-07 14:51:22.984714,0.000
92,2024-03-07 14:51:22.984718,0.000
93,2024-03-07 14:51:22.984719,0.000
94,2024-03-07 14:51:22.984720,0.000
95,2024-03-07 14:51:22.984721,0.002
0,2024-03-07 14:51:23.525907,0.003
1,2024-03-07 14:51:23.525911,0.001
2,2024-03-07 14:51:23.525912,0.001
3,2024-03-07 14:51:23.525913,0.001
4,2024-03-07 14:51:23.525914,0.001
5,2024-03-07 14:51:23.525915,0.001
6,2024-03-07 14:51:23.525916,0.000
7,2024-03-07 14:51:23.525917,0.000
8,2024-03-07 14:51:23.525918,0.001
9,2024-03-07 14:51:23.525919,0.003
10,2024-03-07 14:51:23.525920,0.001
11,2024-03-07 14:51:23.525921,0.000
12,2024-03-07 14:51:23.525928,0.002
13,2024-03-07 14:51:23.525929,0.000
14,2024-03-07 14:51:23.525930,0.000
15,2024-03-07 14:51:23.525932,0.000
16,2024-03-07 14:51:23.525933,0.001
17,2024-03-07 14:51:23.525933,0.000
18,2024-03-07 14:51:23.525934,0.000
19,2024-03-07 14:51:23.525935,0.001
20,2024-03-07 14:51:23.525936,0.003
21,2024-03-07 14:51:23.525937,0.000
22,2024-03-07 14:51:23.525938,0.000
23,2024-03-07 14:51:23.525938,0.000
24,2024-03-07 14:51:23.525939,0.001
25,2024-03-07 14:51:23.525940,0.001
26,2024-03-07 14:51:23.525941,0.001
27,2024-03-07 14:51:23.525942,0.000
28,2024-03-07 14:51:23.525943,0.000
29,2024-03-07 14:51:23.525943,0.002
30,2024-03-07 14:51:23.525944,0.000
31,2024-03-07 14:51:23.525945,0.000
32,2024-03-07 14:51:23.525946,0.001
33,2024-03-07 14:51:23.525947,0.000
34,2024-03-07 14:51:23.525947,0.000
35,2024-03-07 14:51:23.525948,0.001
36,2024-03-07 14:51:23.525950,0.000
37,2024-03-07 14:51:23.525951,0.000
38,2024-03-07 14:51:23.525952,0.001
39,2024-03-07 14:51:23.525952,0.000
40,2024-03-07 14:51:23.525953,0.001
41,2024-03-07 14:51:23.525954,0.001
42,2024-03-07 14:51:23.525955,0.000
43,2024-03-07 14:51:23.525956,0.000
44,2024-03-07 14:51:23.525957,0.000
45,2024-03-07 14:51:23.525957,0.000
46,2024-03-07 14:51:23.525958,0.000
47,2024-03-07 14:51:23.525959,0.001
48,2024-03-07 14:51:23.525960,0.001
49,2024-03-07 14:51:23.525961,0.000
50,2024-03-07 14:51:23.525962,0.003
51,2024-03-07 14:51:23.525962,0.004
52,2024-03-07 14:51:23.525963,0.003
53,2024-03-07 14:51:23.525964,0.000
54,2024-03-07 14:51:23.525965,0.000
55,2024-03-07 14:51:23.525966,0.000
56,2024-03-07 14:51:23.525967,0.000
57,2024-03-07 14:51:23.525969,0.001
58,2024-03-07 14:51:23.525970,0.000
59,2024-03-07 14:51:23.525971,0.000
60,2024-03-07 14:51:23.525972,0.000
61,2024-03-07 14:51:23.525973,0.000
62,2024-03-07 14:51:23.525974,0.000
63,2024-03-07 14:51:23.525975,0.000
64,2024-03-07 14:51:23.525975,0.000
65,2024-03-07 14:51:23.525976,0.000
66,2024-03-07 14:51:23.525977,0.000
67,2024-03-07 14:51:23.525978,0.001
68,2024-03-07 14:51:23.525979,0.001
69,2024-03-07 14:51:23.525980,0.000
70,2024-03-07 14:51:23.525980,0.000
71,2024-03-07 14:51:23.525981,0.000
72,2024-03-07 14:51:23.525982,0.000
73,2024-03-07 14:51:23.525983,0.000
74,2024-03-07 14:51:23.525984,0.001
75,2024-03-07 14:51:23.525984,0.000
76,2024-03-07 14:51:23.525985,0.000
77,2024-03-07 14:51:23.525986,0.000
78,2024-03-07 14:51:23.525988,0.000
79,2024-03-07 14:51:23.525989,0.000
80,2024-03-07 14:51:23.525990,0.000
81,2024-03-07 14:51:23.525990,0.000
82,2024-03-07 14:51:23.525991,0.000
83,2024-03-07 14:51:23.525992,0.001
84,2024-03-07 14:51:23.525993,0.000
85,2024-03-07 14:51:23.525994,0.000
86,2024-03-07 14:51:23.525995,0.000
87,2024-03-07 14:51:23.525995,0.000
88,2024-03-07 14:51:23.525996,0.000
89,2024-03-07 14:51:23.525997,0.002
90,2024-03-07 14:51:23.525998,0.000
91,2024-03-07 14:51:23.526000,0.000
92,2024-03-07 14:51:23.526003,0.000
93,2024-03-07 14:51:23.526004,0.001
94,2024-03-07 14:51:23.526005,0.000
95,2024-03-07 14:51:23.526006,0.001
0,2024-03-07 14:51:24.070759,0.001
1,2024-03-07 14:51:24.070764,0.002
2,2024-03-07 14:51:24.070766,0.001
3,2024-03-07 14:51:24.070767,0.001
4,2024-03-07 14:51:24.070768,0.001
5,2024-03-07 14:51:24.070770,0.002
6,2024-03-07 14:51:24.070771,0.000
7,2024-03-07 14:51:24.070772,0.000
8,2024-03-07 14:51:24.070773,0.000
9,2024-03-07 14:51:24.070774,0.003
10,2024-03-07 14:51:24.070775,0.001
11,2024-03-07 14:51:24.070776,0.000
12,2024-03-07 14:51:24.070780,0.002
13,2024-03-07 14:51:24.070780,0.000
14,2024-03-07 14:51:24.070781,0.000
15,2024-03-07 14:51:24.070782,0.001
16,2024-03-07 14:51:24.070783,0.000
17,2024-03-07 14:51:24.070784,0.000
18,2024-03-07 14:51:24.070785,0.000
19,2024-03-07 14:51:24.070786,0.001
20,2024-03-07 14:51:24.070787,0.004
21,2024-03-07 14:51:24.070787,0.000
22,2024-03-07 14:51:24.070788,0.000
23,2024-03-07 14:51:24.070789,0.000
24,2024-03-07 14:51:24.070793,0.001
25,2024-03-07 14:51:24.070794,0.001
26,2024-03-07 14:51:24.070794,0.001
27,2024-03-07 14:51:24.070795,0.000
28,2024-03-07 14:51:24.070796,0.000
29,2024-03-07 14:51:24.070797,0.000
30,2024-03-07 14:51:24.070798,0.000
31,2024-03-07 14:51:24.070799,0.000
32,2024-03-07 14:51:24.070799,0.000
33,2024-03-07 14:51:24.070800,0.000
34,2024-03-07 14:51:24.070801,0.001
35,2024-03-07 14:51:24.070802,0.001
36,2024-03-07 14:51:24.070803,0.000
37,2024-03-07 14:51:24.070804,0.001
38,2024-03-07 14:51:24.070804,0.001
39,2024-03-07 14:51:24.070805,0.000
40,2024-03-07 14:51:24.070806,0.001
41,2024-03-07 14:51:24.070807,0.001
42,2024-03-07 14:51:24.070808,0.000
43,2024-03-07 14:51:24.070809,0.000
44,2024-03-07 14:51:24.070810,0.000
45,2024-03-07 14:51:24.070818,0.000
46,2024-03-07 14:51:24.070819,0.001
47,2024-03-07 14:51:24.070820,0.001
48,2024-03-07 14:51:24.070820,0.002
49,2024-03-07 14:51:24.070821,0.000
50,2024-03-07 14:51:24.070822,0.003
51,2024-03-07 14:51:24.070823,0.004
52,2024-03-07 14:51:24.070824,0.001
53,2024-03-07 14:51:24.070825,0.000
54,2024-03-07 14:51:24.070825,0.000
55,2024-03-07 14:51:24.070826,0.000
56,2024-03-07 14:51:24.070827,0.000
57,2024-03-07 14:51:24.070828,0.001
58,2024-03-07 14:51:24.070829,0.001
59,2024-03-07 14:51:24.070829,0.000
60,2024-03-07 14:51:24.070830,0.000
61,2024-03-07 14:51:24.070831,0.000
62,2024-03-07 14:51:24.070832,0.000
63,2024-03-07 14:51:24.070833,0.000
64,2024-03-07 14:51:24.070834,0.000
65,2024-03-07 14:51:24.070834,0.000
66,2024-03-07 14:51:24.070836,0.000
67,2024-03-07 14:51:24.070837,0.001
68,2024-03-07 14:51:24.070838,0.001
69,2024-03-07 14:51:24.070839,0.000
70,2024-03-07 14:51:24.070839,0.000
71,2024-03-07 14:51:24.070840,0.000
72,2024-03-07 14:51:24.070841,0.000
73,2024-03-07 14:51:24.070842,0.001
74,2024-03-07 14:51:24.070843,0.001
75,2024-03-07 14:51:24.070844,0.000
76,2024-03-07 14:51:24.070845,0.000
77,2024-03-07 14:51:24.070845,0.000
78,2024-03-07 14:51:24.070846,0.000
79,2024-03-07 14:51:24.070848,0.000
80,2024-03-07 14:51:24.070849,0.000
81,2024-03-07 14:51:24.070850,0.000
82,2024-03-07 14:51:24.070851,0.002
83,2024-03-07 14:51:24.070852,0.000
84,2024-03-07 14:51:24.070852,0.000
85,2024-03-07 14:51:24.070853,0.001
86,2024-03-07 14:51:24.070854,0.002
87,2024-03-07 14:51:24.070856,0.000
88,2024-03-07 14:51:24.070857,0.001
89,2024-03-07 14:51:24.070857,0.002
90,2024-03-07 14:51:24.070858,0.000
91,2024-03-07 14:51:24.070859,0.000
92,2024-03-07 14:51:24.070862,0.000
93,2024-03-07 14:51:24.070863,0.000
94,2024-03-07 14:51:24.070864,0.001
95,2024-03-07 14:51:24.070865,0.003
0,2024-03-07 14:51:24.611384,0.003
1,2024-03-07 14:51:24.611389,0.001
2,2024-03-07 14:51:24.611390,0.001
3,2024-03-07 14:51:24.611391,0.002
4,2024-03-07 14:51:24.611392,0.001
5,2024-03-07 14:51:24.611393,0.001
6,2024-03-07 14:51:24.611394,0.001
7,2024-03-07 14:51:24.611395,0.001
8,2024-03-07 14:51:24.611396,0.001
9,2024-03-07 14:51:24.611396,0.004
10,2024-03-07 14:51:24.611397,0.001
11,2024-03-07 14:51:24.611398,0.001
12,2024-03-07 14:51:24.611403,0.002
13,2024-03-07 14:51:24.611404,0.001
14,2024-03-07 14:51:24.611405,0.000
15,2024-03-07 14:51:24.611406,0.000
16,2024-03-07 14:51:24.611407,0.000
17,2024-03-07 14:51:24.611408,0.000
18,2024-03-07 14:51:24.611408,0.000
19,2024-03-07 14:51:24.611409,0.000
20,2024-03-07 14:51:24.611410,0.003
21,2024-03-07 14:51:24.611411,0.000
22,2024-03-07 14:51:24.611412,0.000
23,2024-03-07 14:51:24.611413,0.000
24,2024-03-07 14:51:24.611414,0.001
25,2024-03-07 14:51:24.611414,0.000
26,2024-03-07 14:51:24.611415,0.001
27,2024-03-07 14:51:24.611416,0.000
28,2024-03-07 14:51:24.611417,0.000
29,2024-03-07 14:51:24.611418,0.000
30,2024-03-07 14:51:24.611418,0.000
31,2024-03-07 14:51:24.611419,0.001
32,2024-03-07 14:51:24.611420,0.000
33,2024-03-07 14:51:24.611424,0.000
34,2024-03-07 14:51:24.611425,0.001
35,2024-03-07 14:51:24.611426,0.001
36,2024-03-07 14:51:24.611427,0.000
37,2024-03-07 14:51:24.611427,0.000
38,2024-03-07 14:51:24.611428,0.000
39,2024-03-07 14:51:24.611429,0.000
40,2024-03-07 14:51:24.611430,0.001
41,2024-03-07 14:51:24.611431,0.000
42,2024-03-07 14:51:24.611432,0.000
43,2024-03-07 14:51:24.611433,0.000
44,2024-03-07 14:51:24.611433,0.000
45,2024-03-07 14:51:24.611434,0.000
46,2024-03-07 14:51:24.611435,0.000
47,2024-03-07 14:51:24.611436,0.001
48,2024-03-07 14:51:24.611437,0.001
49,2024-03-07 14:51:24.611438,0.000
50,2024-03-07 14:51:24.611438,0.003
51,2024-03-07 14:51:24.611439,0.003
52,2024-03-07 14:51:24.611440,0.001
53,2024-03-07 14:51:24.611441,0.000
54,2024-03-07 14:51:24.611443,0.000
55,2024-03-07 14:51:24.611444,0.000
56,2024-03-07 14:51:24.611445,0.000
57,2024-03-07 14:51:24.611445,0.001
58,2024-03-07 14:51:24.611446,0.000
59,2024-03-07 14:51:24.611447,0.000
60,2024-03-07 14:51:24.611448,0.001
61,2024-03-07 14:51:24.611449,0.000
62,2024-03-07 14:51:24.611450,0.000
63,2024-03-07 14:51:24.611450,0.000
64,2024-03-07 14:51:24.611451,0.000
65,2024-03-07 14:51:24.611452,0.000
66,2024-03-07 14:51:24.611453,0.000
67,2024-03-07 14:51:24.611455,0.000
68,2024-03-07 14:51:24.611455,0.001
69,2024-03-07 14:51:24.611456,0.000
70,2024-03-07 14:51:24.611457,0.000
71,2024-03-07 14:51:24.611458,0.000
72,2024-03-07 14:51:24.611459,0.000
73,2024-03-07 14:51:24.611460,0.000
74,2024-03-07 14:51:24.611461,0.001
75,2024-03-07 14:51:24.611463,0.000
76,2024-03-07 14:51:24.611464,0.000
77,2024-03-07 14:51:24.611465,0.000
78,2024-03-07 14:51:24.611466,0.000
79,2024-03-07 14:51:24.611467,0.000
80,2024-03-07 14:51:24.611467,0.000
81,2024-03-07 14:51:24.611468,0.000
82,2024-03-07 14:51:24.611469,0.001
83,2024-03-07 14:51:24.611470,0.000
84,2024-03-07 14:51:24.611471,0.000
85,2024-03-07 14:51:24.611472,0.000
86,2024-03-07 14:51:24.611472,0.000
87,2024-03-07 14:51:24.611473,0.000
88,2024-03-07 14:51:24.611474,0.000
89,2024-03-07 14:51:24.611475,0.000
90,2024-03-07 14:51:24.611476,0.000
91,2024-03-07 14:51:24.611476,0.000
92,2024-03-07 14:51:24.611480,0.000
93,2024-03-07 14:51:24.611481,0.000
94,2024-03-07 14:51:24.611482,0.000
95,2024-03-07 14:51:24.611483,0.001
0,2024-03-07 14:51:25.156263,0.001
1,2024-03-07 14:51:25.156269,0.002
2,2024-03-07 14:51:25.156270,0.001
3,2024-03-07 14:51:25.156271,0.001
4,2024-03-07 14:51:25.156272,0.000
5,2024-03-07 14:51:25.156273,0.002
6,2024-03-07 14:51:25.156274,0.001
7,2024-03-07 14:51:25.156275,0.001
8,2024-03-07 14:51:25.156276,0.001
9,2024-03-07 14:51:25.156277,0.001
10,2024-03-07 14:51:25.156278,0.001
11,2024-03-07 14:51:25.156279,0.001
12,2024-03-07 14:51:25.156282,0.002
13,2024-03-07 14:51:25.156283,0.001
14,2024-03-07 14:51:25.156284,0.000
15,2024-03-07 14:51:25.156285,0.002
16,2024-03-07 14:51:25.156286,0.000
17,2024-03-07 14:51:25.156287,0.001
18,2024-03-07 14:51:25.156288,0.001
19,2024-03-07 14:51:25.156290,0.001
20,2024-03-07 14:51:25.156291,0.003
21,2024-03-07 14:51:25.156292,0.001
22,2024-03-07 14:51:25.156293,0.001
23,2024-03-07 14:51:25.156294,0.001
24,2024-03-07 14:51:25.156294,0.002
25,2024-03-07 14:51:25.156295,0.001
26,2024-03-07 14:51:25.156296,0.001
27,2024-03-07 14:51:25.156297,0.001
28,2024-03-07 14:51:25.156298,0.001
29,2024-03-07 14:51:25.156299,0.001
30,2024-03-07 14:51:25.156299,0.001
31,2024-03-07 14:51:25.156300,0.001
32,2024-03-07 14:51:25.156301,0.001
33,2024-03-07 14:51:25.156302,0.001
34,2024-03-07 14:51:25.156303,0.001
35,2024-03-07 14:51:25.156304,0.002
36,2024-03-07 14:51:25.156304,0.000
37,2024-03-07 14:51:25.156305,0.001
38,2024-03-07 14:51:25.156306,0.001
39,2024-03-07 14:51:25.156307,0.000
40,2024-03-07 14:51:25.156309,0.002
41,2024-03-07 14:51:25.156309,0.001
42,2024-03-07 14:51:25.156310,0.000
43,2024-03-07 14:51:25.156311,0.001
44,2024-03-07 14:51:25.156312,0.001
45,2024-03-07 14:51:25.156313,0.000
46,2024-03-07 14:51:25.156314,0.000
47,2024-03-07 14:51:25.156314,0.001
48,2024-03-07 14:51:25.156315,0.001
49,2024-03-07 14:51:25.156316,0.001
50,2024-03-07 14:51:25.156317,0.003
51,2024-03-07 14:51:25.156318,0.003
52,2024-03-07 14:51:25.156319,0.002
53,2024-03-07 14:51:25.156320,0.005
54,2024-03-07 14:51:25.156321,0.002
55,2024-03-07 14:51:25.156322,0.002
56,2024-03-07 14:51:25.156323,0.002
57,2024-03-07 14:51:25.156323,0.002
58,2024-03-07 14:51:25.156324,0.001
59,2024-03-07 14:51:25.156325,0.002
60,2024-03-07 14:51:25.156326,0.002
61,2024-03-07 14:51:25.156327,0.001
62,2024-03-07 14:51:25.156328,0.000
63,2024-03-07 14:51:25.156329,0.001
64,2024-03-07 14:51:25.156330,0.000
65,2024-03-07 14:51:25.156331,0.002
66,2024-03-07 14:51:25.156332,0.002
67,2024-03-07 14:51:25.156332,0.002
68,2024-03-07 14:51:25.156333,0.001
69,2024-03-07 14:51:25.156334,0.001
70,2024-03-07 14:51:25.156335,0.002
71,2024-03-07 14:51:25.156336,0.002
72,2024-03-07 14:51:25.156337,0.001
73,2024-03-07 14:51:25.156338,0.002
74,2024-03-07 14:51:25.156338,0.002
75,2024-03-07 14:51:25.156339,0.000
76,2024-03-07 14:51:25.156340,0.000
77,2024-03-07 14:51:25.156341,0.002
78,2024-03-07 14:51:25.156342,0.002
79,2024-03-07 14:51:25.156343,0.002
80,2024-03-07 14:51:25.156343,0.002
81,2024-03-07 14:51:25.156407,0.000
82,2024-03-07 14:51:25.156409,0.002
83,2024-03-07 14:51:25.156410,0.002
84,2024-03-07 14:51:25.156411,0.000
85,2024-03-07 14:51:25.156412,0.001
86,2024-03-07 14:51:25.156413,0.002
87,2024-03-07 14:51:25.156413,0.000
88,2024-03-07 14:51:25.156414,0.001
89,2024-03-07 14:51:25.156415,0.002
90,2024-03-07 14:51:25.156416,0.000
91,2024-03-07 14:51:25.156417,0.002
92,2024-03-07 14:51:25.156420,0.001
93,2024-03-07 14:51:25.156421,0.000
94,2024-03-07 14:51:25.156422,0.000
95,2024-03-07 14:51:25.156423,0.001
0,2024-03-07 14:51:25.696724,0.001
1,2024-03-07 14:51:25.696729,0.001
2,2024-03-07 14:51:25.696730,0.001
3,2024-03-07 14:51:25.696731,0.001
4,2024-03-07 14:51:25.696732,0.001
5,2024-03-07 14:51:25.696733,0.002
6,2024-03-07 14:51:25.696734,0.001
7,2024-03-07 14:51:25.696737,0.001
8,2024-03-07 14:51:25.696739,0.001
9,2024-03-07 14:51:25.696740,0.001
10,2024-03-07 14:51:25.696741,0.000
11,2024-03-07 14:51:25.696742,0.000
12,2024-03-07 14:51:25.696745,0.002
13,2024-03-07 14:51:25.696746,0.000
14,2024-03-07 14:51:25.696747,0.000
15,2024-03-07 14:51:25.696748,0.000
16,2024-03-07 14:51:25.696749,0.000
17,2024-03-07 14:51:25.696750,0.000
18,2024-03-07 14:51:25.696751,0.000
19,2024-03-07 14:51:25.696751,0.000
20,2024-03-07 14:51:25.696752,0.003
21,2024-03-07 14:51:25.696753,0.000
22,2024-03-07 14:51:25.696754,0.000
23,2024-03-07 14:51:25.696755,0.001
24,2024-03-07 14:51:25.696756,0.001
25,2024-03-07 14:51:25.696756,0.000
26,2024-03-07 14:51:25.696757,0.001
27,2024-03-07 14:51:25.696758,0.000
28,2024-03-07 14:51:25.696760,0.000
29,2024-03-07 14:51:25.696761,0.000
30,2024-03-07 14:51:25.696762,0.000
31,2024-03-07 14:51:25.696763,0.001
32,2024-03-07 14:51:25.696764,0.000
33,2024-03-07 14:51:25.696764,0.000
34,2024-03-07 14:51:25.696765,0.001
35,2024-03-07 14:51:25.696766,0.001
36,2024-03-07 14:51:25.696767,0.000
37,2024-03-07 14:51:25.696768,0.000
38,2024-03-07 14:51:25.696769,0.000
39,2024-03-07 14:51:25.696770,0.000
40,2024-03-07 14:51:25.696771,0.001
41,2024-03-07 14:51:25.696772,0.000
42,2024-03-07 14:51:25.696773,0.000
43,2024-03-07 14:51:25.696774,0.000
44,2024-03-07 14:51:25.696775,0.001
45,2024-03-07 14:51:25.696775,0.001
46,2024-03-07 14:51:25.696776,0.001
47,2024-03-07 14:51:25.696777,0.001
48,2024-03-07 14:51:25.696778,0.001
49,2024-03-07 14:51:25.696780,0.001
50,2024-03-07 14:51:25.696780,0.002
51,2024-03-07 14:51:25.696781,0.002
52,2024-03-07 14:51:25.696782,0.005
53,2024-03-07 14:51:25.696783,0.002
54,2024-03-07 14:51:25.696784,0.001
55,2024-03-07 14:51:25.696785,0.001
56,2024-03-07 14:51:25.696785,0.001
57,2024-03-07 14:51:25.696786,0.001
58,2024-03-07 14:51:25.696787,0.000
59,2024-03-07 14:51:25.696788,0.000
60,2024-03-07 14:51:25.696789,0.000
61,2024-03-07 14:51:25.696790,0.000
62,2024-03-07 14:51:25.696791,0.000
63,2024-03-07 14:51:25.696791,0.000
64,2024-03-07 14:51:25.696792,0.000
65,2024-03-07 14:51:25.696793,0.000
66,2024-03-07 14:51:25.696794,0.000
67,2024-03-07 14:51:25.696795,0.000
68,2024-03-07 14:51:25.696796,0.001
69,2024-03-07 14:51:25.696796,0.000
70,2024-03-07 14:51:25.696798,0.000
71,2024-03-07 14:51:25.696799,0.001
72,2024-03-07 14:51:25.696800,0.000
73,2024-03-07 14:51:25.696801,0.000
74,2024-03-07 14:51:25.696802,0.001
75,2024-03-07 14:51:25.696803,0.000
76,2024-03-07 14:51:25.696803,0.000
77,2024-03-07 14:51:25.696804,0.000
78,2024-03-07 14:51:25.696805,0.000
79,2024-03-07 14:51:25.696806,0.000
80,2024-03-07 14:51:25.696807,0.000
81,2024-03-07 14:51:25.696808,0.000
82,2024-03-07 14:51:25.696809,0.001
83,2024-03-07 14:51:25.696810,0.000
84,2024-03-07 14:51:25.696811,0.000
85,2024-03-07 14:51:25.696812,0.000
86,2024-03-07 14:51:25.696813,0.000
87,2024-03-07 14:51:25.696814,0.000
88,2024-03-07 14:51:25.696814,0.000
89,2024-03-07 14:51:25.696815,0.000
90,2024-03-07 14:51:25.696816,0.000
91,2024-03-07 14:51:25.696818,0.000
92,2024-03-07 14:51:25.696822,0.000
93,2024-03-07 14:51:25.696823,0.000
94,2024-03-07 14:51:25.696823,0.000
95,2024-03-07 14:51:25.696824,0.001
0,2024-03-07 14:51:26.237684,0.001
1,2024-03-07 14:51:26.237689,0.000
2,2024-03-07 14:51:26.237690,0.001
3,2024-03-07 14:51:26.237691,0.001
4,2024-03-07 14:51:26.237692,0.001
5,2024-03-07 14:51:26.237693,0.001
6,2024-03-07 14:51:26.237694,0.000
7,2024-03-07 14:51:26.237695,0.000
8,2024-03-07 14:51:26.237696,0.000
9,2024-03-07 14:51:26.237697,0.001
10,2024-03-07 14:51:26.237697,0.000
